gene_id	gene_name	vtype	group	chrom	start	end	arm	cytoband	biotype	n_samples	vtypes
ENSG00000172081	MOB3A	SV	GroupA	19	2071036	2096673	p	19p3	protein_coding	4	DEL
ENSG00000124383	MPHOSPH10	SV	GroupA	2	71130310	71150101	p	2p3	protein_coding	4	DEL
ENSG00000186301	MST1P2	SV	GroupA	1	16645622	16650289	p	1p11	unprocessed_pseudogene	4	DEL
ENSG00000147649	MTDH	SV	GroupA	8	97644184	97730260	q	8q6	protein_coding	4	DEL
ENSG00000101181	MTG2	SV	GroupA	20	62183028	62203568	q	20q4	protein_coding	4	DEL
ENSG00000013364	MVP	SV	GroupA	16	29820394	29848039	p	16p1	protein_coding	4	DEL
ENSG00000278785	Metazoa_SRP	SV	GroupA	15	84467901	84468147	q	15q7	misc_RNA	4	DEL
ENSG00000151779	NBAS	SV	GroupA	2	15166916	15561340	p	2p8	protein_coding	4	DEL
ENSG00000270629	NBPF14	SV	GroupA	1	148531385	148679742	q	1q3	protein_coding	4	DEL
ENSG00000271383	NBPF19	SV	GroupA	1	149475045	149556361	q	1q3	protein_coding	4	DEL
ENSG00000269713	NBPF9	SV	GroupA	1	149052186	149103561	q	1q3	protein_coding	4	DEL
ENSG00000183091	NEB	SV	GroupA	2	151485336	151734487	q	2q6	protein_coding	4	DEL
ENSG00000166197	NOLC1	SV	GroupA	10	102152176	102163871	q	10q7	protein_coding	4	DEL
ENSG00000286219	NOTCH2NLC	SV	GroupA	1	149390621	149471833	q	1q3	protein_coding	4	DEL
ENSG00000122643	NT5C3A	SV	GroupA	7	33014130	33062796	p	7p3	protein_coding	4	DEL
ENSG00000177144	NUDT4B	SV	GroupA	1	148748774	148752415	q	1q3	protein_coding	4	DEL
ENSG00000137497	NUMA1	SV	GroupA	11	72002864	72080693	q	11q2	protein_coding	4	DEL
ENSG00000178104	PDE4DIP	SV	GroupA	1	148808140	149048286	q	1q3	protein_coding	4	DEL
ENSG00000224677	PDIA3P2	SV	GroupA	15	43649123	43649280	q	15q3	unprocessed_pseudogene	4	DEL
ENSG00000131779	PEX11B	SV	GroupA	1	145911350	145918717	q	1q3	protein_coding	4	DEL
ENSG00000178921	PFAS	SV	GroupA	17	8247618	8270491	p	17p2	protein_coding	4	DEL
ENSG00000142657	PGD	SV	GroupA	1	10398592	10420511	p	1p12	protein_coding	4	DEL
ENSG00000105229	PIAS4	SV	GroupA	19	4007736	4039386	p	19p3	protein_coding	4	DEL
ENSG00000124155	PIGT	SV	GroupA	20	45416084	45456934	q	20q2	protein_coding	4	DEL
ENSG00000166851	PLK1	SV	GroupA	16	23677656	23690367	p	16p2	protein_coding	4	DEL
ENSG00000181222	POLR2A	SV	GroupA	17	7484366	7514616	p	17p2	protein_coding	4	DEL
ENSG00000231443	PPP4R2P2	SV	GroupA	3	195937243	195938739	q	3q11	processed_pseudogene	4	DEL
ENSG00000231464	PPP4R2P3	SV	GroupA	3	195996738	195998233	q	3q11	processed_pseudogene	4	DEL
ENSG00000213413	PVRIG	SV	GroupA	7	100218241	100221490	q	7q5	protein_coding	4	DEL
ENSG00000153201	RANBP2	SV	GroupA	2	108719482	108785810	q	2q2	protein_coding	4	DEL
ENSG00000283123	RARRES2P11	SV	GroupA	20	29427400	29427883	q	20q1	processed_pseudogene	4	DEL
ENSG00000125826	RBCK1	SV	GroupA	20	407498	432139	p	20p3	protein_coding	4	DEL
ENSG00000168214	RBPJ	SV	GroupA	4	26163455	26435131	p	4p3	protein_coding	4	DEL
ENSG00000129667	RHBDF2	SV	GroupA	17	76470891	76501790	q	17q6	protein_coding	4	DEL
ENSG00000252656	RN7SKP88	SV	GroupA	1	148839483	148839732	q	1q3	misc_RNA	4	DEL
ENSG00000278422	RN7SL331P	SV	GroupA	15	84205454	84205700	q	15q7	misc_RNA	4	DEL
ENSG00000244056	RN7SL417P	SV	GroupA	15	84394072	84394336	q	15q7	misc_RNA	4	DEL
ENSG00000283433	RNA5SP532	SV	GroupA	20	29874059	29874177	q	20q1	rRNA	4	DEL
ENSG00000023191	RNH1	SV	GroupA	11	494512	507300	p	11p6	protein_coding	4	DEL
ENSG00000207005	RNU1-2	SV	GroupA	1	16895980	16896143	p	1p11	snRNA	4	DEL
ENSG00000207513	RNU1-3	SV	GroupA	1	16666785	16666948	p	1p11	snRNA	4	DEL
ENSG00000222788	RNU2-38P	SV	GroupA	1	148939739	148939817	q	1q3	snRNA	4	DEL
ENSG00000252515	RNU6-1171P	SV	GroupA	1	148739379	148739479	q	1q3	snRNA	4	DEL
ENSG00000201136	RNU6-353P	SV	GroupA	15	43702363	43702470	q	15q3	snRNA	4	DEL
ENSG00000206589	RNU6-354P	SV	GroupA	15	43734179	43734285	q	15q3	snRNA	4	DEL
ENSG00000174444	RPL4	SV	GroupA	15	66498015	66524532	q	15q5	protein_coding	4	DEL
ENSG00000169432	SCN9A	SV	GroupA	2	166195185	166376001	q	2q8	protein_coding	4	DEL
ENSG00000142186	SCYL1	SV	GroupA	11	65525077	65538704	q	11q2	protein_coding	4	DEL
ENSG00000185485	SDHAP1	SV	GroupA	3	195963335	195990258	q	3q11	transcribed_unprocessed_pseudogene	4	DEL
ENSG00000290763	SDHAP1	SV	GroupA	3	195959748	195990318	q	3q11	lncRNA	4	DEL
ENSG00000274423	SEC22B2P	SV	GroupA	1	149345661	149357612	q	1q3	unprocessed_pseudogene	4	DEL
ENSG00000275140	SEC22B3P	SV	GroupA	1	148772640	148784594	q	1q3	unprocessed_pseudogene	4	DEL
ENSG00000168137	SETD5	SV	GroupA	3	9397615	9479240	p	3p9	protein_coding	4	DEL
ENSG00000181830	SLC35C1	SV	GroupA	11	45804072	45813016	p	11p1	protein_coding	4	DEL
ENSG00000134294	SLC38A2	SV	GroupA	12	46358188	46372773	q	12q2	protein_coding	4	DEL
ENSG00000166949	SMAD3	SV	GroupA	15	67063763	67195173	q	15q5	protein_coding	4	DEL
ENSG00000275127	SNORD116-22	SV	GroupA	15	25089923	25090014	q	15q1	snoRNA	4	DEL
ENSG00000231587	SNORD62B	SV	GroupA	9	131490486	131490571	q	9q9	snoRNA	4	DEL
ENSG00000104549	SQLE	SV	GroupA	8	124998497	125022283	q	8q8	protein_coding	4	DEL
ENSG00000136840	ST6GALNAC4	SV	GroupA	9	127907886	127917041	q	9q9	protein_coding	4	DEL
ENSG00000242294	STAG3L5P	SV	GroupA	7	100338197	100338886	q	7q5	transcribed_unprocessed_pseudogene	4	DEL
ENSG00000290682	STAG3L5P	SV	GroupA	7	100336079	100351900	q	7q5	lncRNA	4	DEL
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	SV	GroupA	7	100336104	100367831	q	7q5	lncRNA	4	DEL
ENSG00000166763	STRCP1	SV	GroupA	15	43699488	43718184	q	15q3	transcribed_unprocessed_pseudogene	4	DEL
ENSG00000290691	STRCP1	SV	GroupA	15	43699441	43718260	q	15q3	lncRNA	4	DEL
ENSG00000196628	TCF4	SV	GroupA	18	55222185	55664787	q	18q4	protein_coding	4	DEL
ENSG00000100109	TFIP11	SV	GroupA	22	26491225	26512505	q	22q2	protein_coding	4	DEL
ENSG00000151923	TIAL1	SV	GroupA	10	119571802	119597029	q	10q8	protein_coding	4	DEL
ENSG00000149476	TKFC	SV	GroupA	11	61333220	61353295	q	11q1	protein_coding	4	DEL
ENSG00000109133	TMEM33	SV	GroupA	4	41935129	41960803	p	4p1	protein_coding	4	DEL
ENSG00000176142	TMEM39A	SV	GroupA	3	119428949	119468830	q	3q3	protein_coding	4	DEL
ENSG00000163900	TMEM41A	SV	GroupA	3	185476496	185499057	q	3q10	protein_coding	4	DEL
ENSG00000136205	TNS3	SV	GroupA	7	47275154	47582558	p	7p2	protein_coding	4	DEL
ENSG00000136827	TOR1A	SV	GroupA	9	129812942	129824244	q	9q9	protein_coding	4	DEL
ENSG00000211697	TRGV5	SV	GroupA	7	38349355	38350022	p	7p3	TR_V_gene	4	DEL
ENSG00000112343	TRIM38	SV	GroupA	6	25962802	25991231	p	6p4	protein_coding	4	DEL
ENSG00000125733	TRIP10	SV	GroupA	19	6737925	6751530	p	19p2	protein_coding	4	DEL
ENSG00000037042	TUBG2	SV	GroupA	17	42659284	42667006	q	17q2	protein_coding	4	DEL
ENSG00000259538	UBE2Q2P11	SV	GroupA	15	84412773	84421837	q	15q7	transcribed_unprocessed_pseudogene	4	DEL
ENSG00000259633	UBE2Q2P8	SV	GroupA	15	84255913	84256014	q	15q7	unprocessed_pseudogene	4	DEL
ENSG00000215218	UBE2QL1	SV	GroupA	5	6448859	6496723	p	5p5	protein_coding	4	DEL
ENSG00000110344	UBE4A	SV	GroupA	11	118359600	118399211	q	11q7	protein_coding	4	DEL
ENSG00000120800	UTP20	SV	GroupA	12	101280105	101386618	q	12q7	protein_coding	4	DEL
ENSG00000154978	VOPP1	SV	GroupA	7	55436056	55572988	p	7p1	protein_coding	4	DEL
ENSG00000198554	WDHD1	SV	GroupA	14	54938949	55027105	q	14q4	protein_coding	4	DEL
ENSG00000178252	WDR6	SV	GroupA	3	49007062	49015953	p	3p5	protein_coding	4	DEL
ENSG00000169180	XPO6	SV	GroupA	16	28097976	28211965	p	16p1	protein_coding	4	DEL
ENSG00000184575	XPOT	SV	GroupA	12	64404392	64451125	q	12q3	protein_coding	4	DEL
ENSG00000201913	Y_RNA	SV	GroupA	7	100330777	100330877	q	7q5	misc_RNA	4	DEL
ENSG00000283592	Y_RNA	SV	GroupA	20	29575060	29575171	q	20q1	misc_RNA	4	DEL
ENSG00000156853	ZNF689	SV	GroupA	16	30602558	30624012	p	16p1	protein_coding	4	DEL
ENSG00000275933	7SK	SV	GroupA	1	120670127	120670376	p	1p1	misc_RNA	3	DEL
ENSG00000261524	ABCB10P3	SV	GroupA	15	28402868	28405033	q	15q1	processed_pseudogene	3	DEL
ENSG00000260053	ABCB10P4	SV	GroupA	15	28506625	28508808	q	15q1	processed_pseudogene	3	DEL
ENSG00000144827	ABHD10	SV	GroupA	3	111979010	111993368	q	3q3	protein_coding	3	DEL
ENSG00000129968	ABHD17A	SV	GroupA	19	1876810	1885496	p	19p3	protein_coding	3	DEL
ENSG00000198658	ABHD17AP1	SV	GroupA	1	148146395	148149566	q	1q3	unprocessed_pseudogene	3	DEL
ENSG00000263366	ABHD17AP5	SV	GroupA	22	22114844	22118005	q	22q1	processed_pseudogene	3	DEL
ENSG00000072778	ACADVL	SV	GroupA	17	7217125	7225266	p	17p2	protein_coding	3	DEL
ENSG00000072818	ACAP1	SV	GroupA	17	7336529	7351477	p	17p2	protein_coding	3	DEL
ENSG00000110455	ACCS	SV	GroupA	11	44065925	44084237	p	11p1	protein_coding	3	DEL
ENSG00000205126	ACCSL	SV	GroupA	11	44047981	44059977	p	11p1	protein_coding	3	DEL
ENSG00000184227	ACOT1	SV	GroupA	14	73537143	73543796	q	14q6	protein_coding	3	DEL
ENSG00000119673	ACOT2	SV	GroupA	14	73567620	73575658	q	14q6	protein_coding	3	DEL
ENSG00000229890	ACTP1	SV	GroupA	2	108099110	108099492	q	2q2	processed_pseudogene	3	DEL
ENSG00000049192	ADAMTS6	SV	GroupA	5	65148738	65481920	q	5q2	protein_coding	3	DEL
ENSG00000164742	ADCY1	SV	GroupA	7	45574140	45723116	p	7p2	protein_coding	3	DEL
ENSG00000197894	ADH5	SV	GroupA	4	99070978	99088801	q	4q5	protein_coding	3	DEL
ENSG00000038002	AGA	SV	GroupA	4	177430774	177442437	q	4q13	protein_coding	3	DEL
ENSG00000265018	AGAP12P	SV	GroupA	10	48009873	48031599	q	10q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000290898	AGAP12P	SV	GroupA	10	48010132	48031640	q	10q1	lncRNA	3	DEL
ENSG00000243289	AGAP13P	SV	GroupA	10	46816516	46837947	q	10q1	unprocessed_pseudogene	3	DEL
ENSG00000279058	AGAP14P	SV	GroupA	10	46337224	46358714	q	10q1	unprocessed_pseudogene	3	DEL
ENSG00000204172	AGAP9	SV	GroupA	10	47501854	47523638	q	10q1	protein_coding	3	DEL
ENSG00000183773	AIFM3	SV	GroupA	22	20965108	20981360	q	22q1	protein_coding	3	DEL
ENSG00000105127	AKAP8	SV	GroupA	19	15353385	15379815	p	19p2	protein_coding	3	DEL
ENSG00000023330	ALAS1	SV	GroupA	3	52198086	52214327	p	3p4	protein_coding	3	DEL
ENSG00000249889	ALG1L11P	SV	GroupA	8	12178697	12182719	p	8p4	unprocessed_pseudogene	3	DEL
ENSG00000250794	ALG1L12P	SV	GroupA	8	12421032	12425000	p	8p4	unprocessed_pseudogene	3	DEL
ENSG00000250268	ALG1L14P	SV	GroupA	4	9166297	9170270	p	4p5	unprocessed_pseudogene	3	DEL
ENSG00000166199	ALKBH3	SV	GroupA	11	43880811	43920274	p	11p1	protein_coding	3	DEL
ENSG00000196704	AMZ2	SV	GroupA	17	68205481	68257712	q	17q5	protein_coding	3	DEL
ENSG00000290972	ANKRD20A5P	SV	GroupA	9	64369394	64412691	q	9q3	lncRNA	3	DEL
ENSG00000163126	ANKRD23	SV	GroupA	2	96824526	96857934	q	2q1	protein_coding	3	DEL
ENSG00000237636	ANKRD26P3	SV	GroupA	13	19262797	19344973	q	13q1	unprocessed_pseudogene	3	DEL
ENSG00000272031	ANKRD34A	SV	GroupA	1	145959441	145964575	q	1q3	protein_coding	3	DEL
ENSG00000198483	ANKRD35	SV	GroupA	1	145866560	145885866	q	1q3	protein_coding	3	DEL
ENSG00000135976	ANKRD36	SV	GroupA	2	97113153	97264521	q	2q1	protein_coding	3	DEL
ENSG00000177721	ANXA2R	SV	GroupA	5	43039233	43043170	p	5p1	protein_coding	3	DEL
ENSG00000215068	ANXA2R-AS1	SV	GroupA	5	43041572	43064272	p	5p1	lncRNA	3	DEL
ENSG00000177738	ANXA2R-OT1	SV	GroupA	5	43013060	43067452	p	5p1	lncRNA	3	DEL
ENSG00000264230	ANXA8L1	SV	GroupA	10	46375627	46391784	q	10q1	protein_coding	3	DEL
ENSG00000100280	AP1B1	SV	GroupA	22	29327680	29388583	q	22q2	protein_coding	3	DEL
ENSG00000106367	AP1S1	SV	GroupA	7	101154456	101161596	q	7q5	protein_coding	3	DEL
ENSG00000243811	APOBEC3D	SV	GroupA	22	39021113	39033277	q	22q3	protein_coding	3	DEL
ENSG00000128394	APOBEC3F	SV	GroupA	22	39040604	39055972	q	22q3	protein_coding	3	DEL
ENSG00000128284	APOL3	SV	GroupA	22	36140329	36166177	q	22q3	protein_coding	3	DEL
ENSG00000100336	APOL4	SV	GroupA	22	36189124	36204840	q	22q3	protein_coding	3	DEL
ENSG00000078061	ARAF	SV	GroupA	X	47561205	47571908	p	Xp2	protein_coding	3	DEL
ENSG00000285077	ARHGAP11B	SV	GroupA	15	30624494	30649529	q	15q2	protein_coding	3	DEL
ENSG00000247728	ARHGAP11B-DT	SV	GroupA	15	30616998	30625773	q	15q2	lncRNA	3	DEL
ENSG00000267472	ARHGAP27P2	SV	GroupA	17	68198921	68199596	q	17q5	processed_pseudogene	3	DEL
ENSG00000180448	ARHGAP45	SV	GroupA	19	1065923	1086628	p	19p3	protein_coding	3	DEL
ENSG00000116584	ARHGEF2	SV	GroupA	1	155946851	156007070	q	1q4	protein_coding	3	DEL
ENSG00000116017	ARID3A	SV	GroupA	19	925781	975939	p	19p3	protein_coding	3	DEL
ENSG00000179361	ARID3B	SV	GroupA	15	74541206	74598131	q	15q6	protein_coding	3	DEL
ENSG00000054267	ARID4B	SV	GroupA	1	235131634	235328219	q	1q12	protein_coding	3	DEL
ENSG00000152219	ARL14EP	SV	GroupA	11	30323104	30338223	p	11p3	protein_coding	3	DEL
ENSG00000170540	ARL6IP1	SV	GroupA	16	18791669	18801572	p	16p2	protein_coding	3	DEL
ENSG00000213338	ATF4P1	SV	GroupA	X	154622428	154623500	q	Xq10	processed_pseudogene	3	DEL
ENSG00000115307	AUP1	SV	GroupA	2	74526645	74529760	p	2p2	protein_coding	3	DEL
ENSG00000178999	AURKB	SV	GroupA	17	8204733	8210600	p	17p2	protein_coding	3	DEL
ENSG00000105146	AURKC	SV	GroupA	19	57231009	57235548	q	19q4	protein_coding	3	DEL
ENSG00000112309	B3GAT2	SV	GroupA	6	70856679	70957060	q	6q2	protein_coding	3	DEL
ENSG00000117411	B4GALT2	SV	GroupA	1	43978943	43991170	p	1p8	protein_coding	3	DEL
ENSG00000158850	B4GALT3	SV	GroupA	1	161171310	161177968	q	1q4	protein_coding	3	DEL
ENSG00000027847	B4GALT7	SV	GroupA	5	177600132	177610330	q	5q13	protein_coding	3	DEL
ENSG00000258771	BCAR1P2	SV	GroupA	15	21080812	21081447	q	15q1	processed_pseudogene	3	DEL
ENSG00000169668	BCRP2	SV	GroupA	22	21115929	21119758	q	22q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000235062	BCRP5	SV	GroupA	22	20697962	20698934	q	22q1	unprocessed_pseudogene	3	DEL
ENSG00000126581	BECN1	SV	GroupA	17	42810134	42833350	q	17q2	protein_coding	3	DEL
ENSG00000236323	BMP6P1	SV	GroupA	22	22185941	22186619	q	22q1	processed_pseudogene	3	DEL
ENSG00000165733	BMS1	SV	GroupA	10	42782795	42834937	q	10q1	protein_coding	3	DEL
ENSG00000204177	BMS1P1	SV	GroupA	10	46788397	46799819	q	10q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000291069	BMS1P1	SV	GroupA	10	46786674	46811989	q	10q1	lncRNA	3	DEL
ENSG00000225883	BMS1P11	SV	GroupA	9	64705734	64709311	q	9q3	unprocessed_pseudogene	3	DEL
ENSG00000224599	BMS1P12	SV	GroupA	9	65189995	65193610	q	9q3	unprocessed_pseudogene	3	DEL
ENSG00000276500	BMS1P14	SV	GroupA	9	40505399	40566281	p	9p1	lncRNA	3	DEL
ENSG00000258684	BMS1P16	SV	GroupA	15	21160305	21167357	q	15q1	unprocessed_pseudogene	3	DEL
ENSG00000251079	BMS1P2	SV	GroupA	10	47540077	47551919	q	10q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000272779	BMS1P20	SV	GroupA	22	22303224	22310401	q	22q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000270025	BMS1P7	SV	GroupA	10	48050282	48060016	q	10q1	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000271225	BNIP3P4	SV	GroupA	9	64810865	64811429	q	9q3	processed_pseudogene	3	DEL
ENSG00000028310	BRD9	SV	GroupA	5	850291	892801	p	5p5	protein_coding	3	DEL
ENSG00000130303	BST2	SV	GroupA	19	17402939	17405630	p	19p1	protein_coding	3	DEL
ENSG00000137707	BTG4	SV	GroupA	11	111467526	111514367	q	11q6	protein_coding	3	DEL
ENSG00000112763	BTN2A1	SV	GroupA	6	26457904	26476621	p	6p4	protein_coding	3	DEL
ENSG00000124508	BTN2A2	SV	GroupA	6	26383096	26394874	p	6p4	protein_coding	3	DEL
ENSG00000124549	BTN2A3P	SV	GroupA	6	26422119	26431615	p	6p4	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000291104	BTN2A3P	SV	GroupA	6	26421391	26432383	p	6p4	lncRNA	3	DEL
ENSG00000026950	BTN3A1	SV	GroupA	6	26402237	26415208	p	6p4	protein_coding	3	DEL
ENSG00000186470	BTN3A2	SV	GroupA	6	26365159	26378320	p	6p4	protein_coding	3	DEL
ENSG00000111801	BTN3A3	SV	GroupA	6	26440472	26453415	p	6p4	protein_coding	3	DEL
ENSG00000154473	BUB3	SV	GroupA	10	123154402	123170467	q	10q9	protein_coding	3	DEL
ENSG00000187479	C11orf96	SV	GroupA	11	43942637	43943878	p	11p1	protein_coding	3	DEL
ENSG00000189227	C15orf61	SV	GroupA	15	67521131	67530146	q	15q5	protein_coding	3	DEL
ENSG00000186665	C17orf58	SV	GroupA	17	67991099	67996469	q	17q5	protein_coding	3	DEL
ENSG00000205208	C4orf46	SV	GroupA	4	158666675	158672255	q	4q11	protein_coding	3	DEL
ENSG00000186312	CA5BP1	SV	GroupA	X	15681053	15703192	p	Xp5	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000290746	CA5BP1	SV	GroupA	X	15674932	15703724	p	Xp5	lncRNA	3	DEL
ENSG00000084774	CAD	SV	GroupA	2	27217369	27243943	p	2p7	protein_coding	3	DEL
ENSG00000012822	CALCOCO1	SV	GroupA	12	53708517	53727745	q	12q2	protein_coding	3	DEL
ENSG00000143933	CALM2	SV	GroupA	2	47160084	47176921	p	2p5	protein_coding	3	DEL
ENSG00000215482	CALM2P3	SV	GroupA	13	41170700	41171148	q	13q3	processed_pseudogene	3	DEL
ENSG00000179218	CALR	SV	GroupA	19	12938578	12944489	p	19p2	protein_coding	3	DEL
ENSG00000127022	CANX	SV	GroupA	5	179678628	179731641	q	5q14	protein_coding	3	DEL
ENSG00000131236	CAP1	SV	GroupA	1	40040233	40072649	p	1p9	protein_coding	3	DEL
ENSG00000077549	CAPZB	SV	GroupA	1	19338775	19485539	p	1p11	protein_coding	3	DEL
ENSG00000153048	CARHSP1	SV	GroupA	16	8852942	8869012	p	16p3	protein_coding	3	DEL
ENSG00000196954	CASP4	SV	GroupA	11	104942866	104969366	q	11q6	protein_coding	3	DEL
ENSG00000137757	CASP5	SV	GroupA	11	104994235	105023168	q	11q6	protein_coding	3	DEL
ENSG00000166762	CATSPER2	SV	GroupA	15	43628503	43668118	q	15q3	protein_coding	3	DEL
ENSG00000183741	CBX6	SV	GroupA	22	38861422	38872249	q	22q3	protein_coding	3	DEL
ENSG00000204659	CBY3	SV	GroupA	5	179678560	179681034	q	5q14	protein_coding	3	DEL
ENSG00000104983	CCDC61	SV	GroupA	19	45995461	46021318	q	19q2	protein_coding	3	DEL
ENSG00000277632	CCL3	SV	GroupA	17	36088256	36090169	q	17q2	protein_coding	3	DEL
ENSG00000275302	CCL4	SV	GroupA	17	36103827	36105621	q	17q2	protein_coding	3	DEL
ENSG00000145386	CCNA2	SV	GroupA	4	121816444	121823883	q	4q8	protein_coding	3	DEL
ENSG00000113328	CCNG1	SV	GroupA	5	163437569	163446151	q	5q12	protein_coding	3	DEL
ENSG00000231184	CCNQP3	SV	GroupA	13	19382454	19383072	q	13q1	processed_pseudogene	3	DEL
ENSG00000103540	CCP110	SV	GroupA	16	19523811	19553408	p	16p2	protein_coding	3	DEL
ENSG00000146731	CCT6A	SV	GroupA	7	56051685	56063989	p	7p1	protein_coding	3	DEL
ENSG00000117281	CD160	SV	GroupA	1	145719471	145739288	q	1q3	protein_coding	3	DEL
ENSG00000103855	CD276	SV	GroupA	15	73683966	73714514	q	15q6	protein_coding	3	DEL
ENSG00000004468	CD38	SV	GroupA	4	15778275	15853232	p	4p4	protein_coding	3	DEL
ENSG00000244703	CD46P1	SV	GroupA	1	207645234	207657410	q	1q9	unprocessed_pseudogene	3	DEL
ENSG00000085063	CD59	SV	GroupA	11	33703010	33736479	p	11p2	protein_coding	3	DEL
ENSG00000261089	CDC37P2	SV	GroupA	16	28413703	28415018	p	16p1	processed_pseudogene	3	DEL
ENSG00000226289	CDCA4P3	SV	GroupA	1	207658454	207659142	q	1q9	unprocessed_pseudogene	3	DEL
ENSG00000117266	CDK18	SV	GroupA	1	205504596	205532793	q	1q9	protein_coding	3	DEL
ENSG00000145835	CDKN2AIPNLP2	SV	GroupA	2	26827169	26827520	p	2p7	processed_pseudogene	3	DEL
ENSG00000279414	CDRT15P9	SV	GroupA	21	9026821	9027329	p	21p1	processed_pseudogene	3	DEL
ENSG00000233671	CENPNP1	SV	GroupA	2	87221113	87222488	p	2p1	processed_pseudogene	3	DEL
ENSG00000138092	CENPO	SV	GroupA	2	24793136	24822376	p	2p7	protein_coding	3	DEL
ENSG00000167123	CERCAM	SV	GroupA	9	128411751	128437351	q	9q9	protein_coding	3	DEL
ENSG00000172831	CES2	SV	GroupA	16	66934444	66945096	q	16q4	protein_coding	3	DEL
ENSG00000244414	CFHR1	SV	GroupA	1	196819731	196837159	q	1q8	protein_coding	3	DEL
ENSG00000116785	CFHR3	SV	GroupA	1	196774813	196795407	q	1q8	protein_coding	3	DEL
ENSG00000134365	CFHR4	SV	GroupA	1	196888014	196918795	q	1q8	protein_coding	3	DEL
ENSG00000250479	CHCHD10	SV	GroupA	22	23765834	23767972	q	22q1	protein_coding	3	DEL
ENSG00000124177	CHD6	SV	GroupA	20	41402083	41618384	q	20q2	protein_coding	3	DEL
ENSG00000131165	CHMP1A	SV	GroupA	16	89640816	89657738	q	16q6	protein_coding	3	DEL
ENSG00000187446	CHP1	SV	GroupA	15	41230839	41281887	q	15q3	protein_coding	3	DEL
ENSG00000103245	CIAO3	SV	GroupA	16	729760	741329	p	16p4	protein_coding	3	DEL
ENSG00000157021	CIBAR1P1	SV	GroupA	15	41163162	41164374	q	15q3	unprocessed_pseudogene	3	DEL
ENSG00000277253	CICP28	SV	GroupA	7	56805336	56808148	p	7p1	processed_pseudogene	3	DEL
ENSG00000229376	CICP3	SV	GroupA	1	722092	724903	p	1p13	processed_pseudogene	3	DEL
ENSG00000186162	CIDECP1	SV	GroupA	3	10017490	10023747	p	3p9	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000175216	CKAP5	SV	GroupA	11	46743048	46846308	p	11p1	protein_coding	3	DEL
ENSG00000237289	CKMT1B	SV	GroupA	15	43593054	43604901	q	15q3	protein_coding	3	DEL
ENSG00000013441	CLK1	SV	GroupA	2	200853009	200864691	q	2q11	protein_coding	3	DEL
ENSG00000139182	CLSTN3	SV	GroupA	12	7129698	7158945	p	12p3	protein_coding	3	DEL
ENSG00000111726	CMAS	SV	GroupA	12	22046218	22065674	p	12p2	protein_coding	3	DEL
ENSG00000125107	CNOT1	SV	GroupA	16	58519951	58629885	q	16q3	protein_coding	3	DEL
ENSG00000173786	CNP	SV	GroupA	17	41966763	41977740	q	17q2	protein_coding	3	DEL
ENSG00000170037	CNTROB	SV	GroupA	17	7932101	7949920	p	17p2	protein_coding	3	DEL
ENSG00000103051	COG4	SV	GroupA	16	70480568	70523560	q	16q4	protein_coding	3	DEL
ENSG00000119723	COQ6	SV	GroupA	14	73949926	73963670	q	14q6	protein_coding	3	DEL
ENSG00000006016	CRLF1	SV	GroupA	19	18572220	18607741	p	19p1	protein_coding	3	DEL
ENSG00000058453	CROCC	SV	GroupA	1	16740273	16972964	p	1p11	protein_coding	3	DEL
ENSG00000291072	CROCCP2	SV	GroupA	1	16618253	16644686	p	1p11	lncRNA	3	DEL
ENSG00000198930	CSAG1	SV	GroupA	X	152727484	152733735	q	Xq10	protein_coding	3	DEL
ENSG00000268902	CSAG2	SV	GroupA	X	152708261	152714549	q	Xq10	protein_coding	3	DEL
ENSG00000290868	CSAG4	SV	GroupA	X	152733827	152740985	q	Xq10	lncRNA	3	DEL
ENSG00000259726	CSPG4P11	SV	GroupA	15	84186752	84197384	q	15q7	transcribed_unprocessed_pseudogene	3	DEL
ENSG00000101138	CSTF1	SV	GroupA	20	56392371	56406362	q	20q3	protein_coding	3	DEL
ENSG00000184033	CTAG1B	SV	GroupA	X	154617609	154619282	q	Xq10	protein_coding	3	DEL
ENSG00000126890	CTAG2	SV	GroupA	X	154651972	154653579	q	Xq10	protein_coding	3	DEL
ENSG00000280330	CTBP2P10	SV	GroupA	21	7129103	7130287	p	21p1	processed_pseudogene	3	DEL
ENSG00000178971	CTC1	SV	GroupA	17	8224815	8248058	p	17p2	protein_coding	3	DEL
ENSG00000175826	CTDNEP1	SV	GroupA	17	7243591	7252491	p	17p2	protein_coding	3	DEL
ENSG00000174080	CTSF	SV	GroupA	11	66563464	66568879	q	11q2	protein_coding	3	DEL
ENSG00000266217	CTSLP2	SV	GroupA	10	47581211	47582321	q	10q1	unprocessed_pseudogene	3	DEL
ENSG00000290874	CTSLP2	SV	GroupA	10	46753605	46759740	q	10q1	lncRNA	3	DEL
